Genotype,File,Batch,Replicate,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,Solar.month,Solar.day,Lunar.cycle,Lunar.day,Hour,Minute
Mo17,S3_Mo17-25Aug_F7_F5_E4_E3_E1_C8_C4.csv,S3,E3,-0.546584548,-0.97460121,-0.471532806,-0.871927173,-2.439768883,-1.702085722,-2.047350089,-1.599812756,-1.660202507,-0.179988962,2.034057468,3.514981482,5.134332098,6.990658058,8.60926383,11.40701674,14.31019389,16.23189434,18.24927873,22.19237428,23.63393609,26.21797575,29.38299461,30.47161442,32.26726415,34.08411332,35.68954106,35.40535399,36.89561722,37.55337277,39.11926642,40.3671685,41.44432915,42.07916639,42.99360703,43.57630511,44.77722465,45.06141171,46.52818367,47.07994203,46.92868117,46.56542593,47.14182147,47.32688684,46.52875663,47.52684911,46.42218648,45.90709742,45.40805118,45.61030528,44.02722289,44.10686403,43.48692369,43.45369214,42.16797485,42.54841882,41.18191448,40.7350074,40.10360791,39.21953403,38.61792835,S8,S25,L9,L1,13,0
Mo17,S3_Mo17-25Aug_F7_F5_E4_E3_E1_C8_C4.csv,S3,E1,1.068165217,2.282663856,2.275731066,2.428481615,1.850252608,2.488470296,3.49097455,4.61259673,4.844759228,6.076217417,6.26013687,8.180691399,10.42668596,10.561904,11.8705396,13.97272175,16.38831181,18.5999289,20.88603051,23.59382905,26.54513465,28.40667452,29.89693775,31.50523028,31.89426862,32.93762477,34.36887334,37.18725274,37.45539698,38.93362809,37.68629897,39.83660958,40.88970601,41.88092299,41.06846884,42.12271118,42.05567512,43.01881717,41.29822492,43.83929274,43.23654114,44.44319025,44.57840829,45.6561419,45.75812839,44.26729221,47.18593922,45.64181796,45.99189517,47.46611558,48.53009821,49.28812137,47.47814769,49.89660255,48.01901985,49.30760193,50.96803362,50.94568827,50.67296036,52.08816611,51.93346751,S8,S25,L9,L1,13,0
Mo17,S3_Mo17-25Aug_F7_F5_E4_E3_E1_C8_C4.csv,S3,C8,-2.263125995,-2.664024564,-4.342332538,-4.784197589,-5.407117304,-2.428768094,-3.630145998,-2.944716588,0.275145792,1.668968761,4.125296125,7.030192146,9.222901628,10.24333946,12.87092391,15.80847853,15.90129769,17.54167586,19.19695093,21.37017984,22.52698163,24.95976043,25.86216896,24.58733786,26.94792398,27.4526998,25.69486528,25.80659205,24.19772656,23.63336313,22.75673771,23.71300427,22.41410895,18.87265681,18.88869963,15.10947002,10.88104149,12.21717907,9.880657177,7.622630506,7.446159506,2.872237427,3.291757125,2.413871191,4.820695001,2.735930768,3.964524168,5.51741168,7.081758348,8.777713421,11.48436605,10.44043694,13.63582257,13.82146089,13.40606649,14.08444852,13.92974992,14.73819336,14.13887951,15.79014388,14.63907167,S8,S25,L9,L1,13,0
Mo17,S3_Mo17-25Aug_F7_F5_E4_E3_E1_C8_C4.csv,S3,C4,-20.50214878,-24.85433619,-22.6495946,-23.16009999,-23.70956652,-23.33828987,-23.69753441,-23.89348597,-25.80831092,-26.01113798,-24.02984993,-24.98153283,-22.63756249,-23.25807578,-21.48763619,-21.80047115,-19.75042816,-19.07605683,-17.01627356,-15.44751511,-12.71622531,-9.455522493,-5.990846706,-4.115326659,-1.85632596,0.718947441,3.9477938,8.283823802,8.04260857,10.63638851,14.86538999,16.40951125,20.39156793,21.74145649,24.70880492,24.89616211,27.50999558,26.68665522,28.39005875,29.62936646,30.80392994,32.62650869,34.75561985,34.24912516,34.96188466,37.25600767,37.69145559,37.78083701,39.32209348,39.07686754,39.93573128,40.4703009,38.96399486,39.38339996,38.94566021,38.4082258,38.65402469,38.9783188,38.65631652,39.55815209,37.29324993,S8,S25,L9,L1,13,0
Mo17,S3_Mo17-26July_F7_F6_E1_D8_D5_D1_C4.csv,S3,F7,13.20209352,11.28726856,13.48513467,11.07699305,8.476910579,13.14135999,11.35201279,13.79911554,10.75957443,12.63429234,11.69750635,14.8734114,13.91829076,16.83407298,14.49182151,17.31020091,17.23686231,18.45095988,19.32185573,21.8079196,22.14539174,24.49967532,25.31212947,21.89672806,25.3946354,23.54226284,24.0722488,25.59975429,25.43245061,26.88088792,28.62210666,31.81061679,30.0917434,28.739563,30.19258397,31.87364214,32.25122133,34.00733697,33.96207331,37.36257782,35.42368864,36.20864082,35.94794502,40.28179779,40.17236285,41.12003504,42.77301828,39.64065801,45.56618753,44.67237337,44.582419,48.44816524,46.3648907,46.86680173,48.70026667,51.55989903,45.00010523,49.84331747,48.46478102,45.26309286,37.81177673,S7,S26,L8,L1,13,0
Mo17,S3_Mo17-26July_F7_F6_E1_D8_D5_D1_C4.csv,S3,F6,9.044138796,8.846468357,7.82431165,9.626836874,7.518925146,9.2355067,10.72004035,8.739898207,11.49467929,10.24563129,13.02504956,13.50690706,15.11863734,17.27238569,17.37150739,21.89672806,24.50254011,25.7000219,27.01782483,32.00141173,31.9624506,33.54954369,38.02033337,39.02873909,39.43267433,42.64181094,41.98634723,45.87558474,45.74724219,44.98005171,48.40576636,47.80072293,48.81313936,48.4160796,50.5216995,50.49648936,52.19416331,51.88533905,53.41399045,53.76521358,52.21937345,55.60097036,54.73236634,55.66915233,54.39604011,57.50204432,56.42946733,55.7877546,58.39585848,58.99173459,57.75414575,58.99173459,58.88860218,59.28394306,60.49861359,58.02916549,59.42718251,60.72779671,57.82290068,59.48447829,60.76790375,S7,S26,L8,L1,13,0
Mo17,S3_Mo17-26July_F7_F6_E1_D8_D5_D1_C4.csv,S3,E1,-0.12177645,1.09704229,1.682261382,1.241771429,1.6725211,0.811995787,2.900656134,2.377201892,4.77766587,4.932937433,6.441191533,8.42992804,9.283062197,12.56553741,13.47138368,15.19369481,17.96451871,20.45860399,23.09191802,25.04627706,28.61179342,31.359699,34.05030881,36.75696143,38.74340611,42.05796695,44.31943137,44.5606466,46.35056675,47.73827053,47.16130203,47.37558825,49.68976478,49.75164422,48.11126606,48.8790295,50.10172144,50.0180696,49.22337714,50.16188201,50.61623754,50.80359474,50.0587496,50.96115813,51.17487139,53.34065185,52.88629632,54.16112742,53.93309021,54.34791166,55.49955683,55.20333765,56.2587259,56.6483372,57.94322182,57.15368598,57.7140387,58.21824156,58.11510916,57.88592604,58.6250416,S7,S26,L8,L1,13,0
Mo17,S3_Mo17-26July_F7_F6_E1_D8_D5_D1_C4.csv,S3,D8,7.112698069,6.352956032,8.833863285,8.387529163,9.057316825,9.135239086,7.576793883,9.173627258,10.91427304,11.83616213,13.29147493,14.65339561,16.7401079,20.67346316,22.83408701,24.14730628,26.81098707,29.35148193,33.33468452,35.73308585,36.60570057,38.81789062,43.10934451,44.3326094,45.40977005,47.01347892,48.30263396,48.88705091,50.59389218,50.16589271,51.62693509,50.64030176,51.30665168,52.7195656,51.97529343,52.08472837,51.53125114,52.58950418,52.69263659,52.54022981,53.06620507,53.63515216,54.87388691,54.59141872,54.7260638,54.25451954,54.10153981,54.07117304,53.78354823,54.27285419,54.87503283,55.61013768,55.16896018,54.55589534,53.35955946,54.33014997,54.47109758,53.51253919,53.9943967,52.60325517,53.06563211,S7,S26,L8,L1,13,0
Mo17,S3_Mo17-26July_F7_F6_E1_D8_D5_D1_C4.csv,S3,D5,-1.168662015,-1.519484073,-1.843262523,-1.464250941,-0.73390164,-0.247460472,0.378335491,2.573268049,2.671988678,5.173980777,6.099708687,7.822019819,10.43413441,13.72864173,16.28346054,16.98361496,18.8348416,20.1136834,22.11216019,24.02297443,24.33007981,26.48210929,25.54303146,26.22485124,27.78100461,25.86216896,25.51438357,25.6960112,24.78844605,23.7152961,23.34172762,22.26685879,20.83732909,19.54015265,20.19733524,19.23018248,16.35336139,15.39709483,14.53765814,15.56267963,13.29835042,11.97997454,10.50288934,10.1614065,9.664652088,8.284969718,8.633901015,7.109260322,5.656926903,5.063113444,5.656182058,3.457800294,3.839676664,1.437379221,2.034057468,1.694064313,1.752506008,0.177376274,1.004624198,0.195768219,0.124045363,S7,S26,L8,L1,13,0
Mo17,S3_Mo17-26July_F7_F6_E1_D8_D5_D1_C4.csv,S3,D1,1.41635167,1.609037376,2.486464944,2.386827583,3.006538734,1.990741859,2.562038077,2.963452308,3.633812928,6.477860832,6.475569001,8.076986038,9.956860564,12.27733963,15.03326663,17.93186011,20.83847501,23.50960425,27.26018598,29.17443797,30.9809739,33.76096512,33.92024739,35.48270329,34.37517588,35.40764582,34.29152404,34.79687281,33.84862766,33.54782482,33.32895494,31.50694915,29.92386677,29.38757827,28.24108972,26.89349299,25.75445289,25.14081509,25.019921,24.16678684,24.13355529,24.18684036,24.14673332,23.29245325,23.57721327,23.45173551,23.43626565,24.5867649,24.09516712,25.38088441,24.55868997,25.14769059,25.0130455,24.70422125,26.04838024,25.32358863,24.59650519,25.4570878,25.52183203,24.72713956,24.50655081,S7,S26,L8,L1,13,0
Mo17,S3_Mo17-26July_F7_F6_E1_D8_D5_D1_C4.csv,S3,C4,-1.799889618,-0.431173659,-1.250594979,1.220915766,-0.171646696,0.718489075,1.20619075,3.303846534,3.014961214,6.213727288,4.644682366,9.330044736,10.55330963,10.89765726,11.64823198,16.73781607,18.38621565,19.9670062,20.98629812,23.1125445,28.36771339,30.45614456,32.77032109,34.39752123,36.29573041,40.04974988,42.69796081,44.77321394,47.36069135,46.21764054,49.74935239,48.49801257,52.58205573,51.74152665,50.67525219,52.66513461,53.97778092,53.98809416,56.05876363,55.21193201,56.49535747,55.53278838,58.71671485,58.05781338,57.63955419,57.45047812,59.04330079,57.16915584,59.32977969,58.89433176,57.73695702,60.12619102,58.71671485,59.83398255,59.97149242,57.3244274,59.58188112,60.35537414,57.06831527,59.6907431,59.1693515,S7,S26,L8,L1,13,0
Mo17,S3_Mo17-27June_F6_E6_A5_A4.csv,S3,F6,4.880740978,5.973085014,5.100871363,3.764103531,4.462080717,4.011449411,5.268175039,5.229786867,6.208570668,7.857543202,8.170951116,8.753649194,9.90586732,12.638876,14.38525136,15.76436078,17.41505218,18.73400103,21.10432743,21.70593311,24.08428092,25.22274806,26.04780728,28.21244183,28.30354212,29.91412648,30.94888826,30.28024651,30.84690177,31.21072997,32.37841796,33.03560055,32.15553738,32.35492669,32.36065627,34.83296915,35.69240585,35.81559177,36.85436426,37.13969724,38.05184605,38.85627879,38.41739312,39.54898477,40.32935328,40.22335609,39.35761686,40.04745805,40.27664117,41.57897423,40.89199784,40.60952965,40.66510655,40.82438882,41.50678155,40.98653587,41.27759843,41.47240408,42.1903202,42.27053429,42.1278678,S6,S27,L7,L1,13,0
Mo17,S3_Mo17-27June_F6_E6_A5_A4.csv,S3,E6,6.00803544,6.034964456,5.215004556,5.701044653,6.733400008,5.406200572,5.662312706,5.539757034,6.287638844,7.088633841,8.090164067,9.89039746,10.25880932,11.72558128,14.73762041,16.08865489,18.48762918,18.87666752,22.17518554,24.40055362,27.36159951,28.33849255,30.99014122,31.70519255,32.88777744,35.19507848,35.90440023,36.52376761,38.47125115,39.16395713,39.41892335,40.27091159,40.86334995,40.46686315,40.52129415,41.13206715,42.17083964,40.50181358,42.75411067,40.82381586,41.83451341,42.18917429,43.56771074,42.2636588,43.38952087,43.5900561,44.16358685,45.69338416,46.27379041,45.09120552,45.38570583,47.28792571,47.42658149,47.91760632,47.80817138,47.97776689,48.0482407,47.80530659,46.88857412,47.13895668,47.3165736,S6,S27,L7,L1,13,0
Mo17,S3_Mo17-30Aug_F1_E4_D8_D4_C4_C3.csv,S3,F1,-7.05769412,-7.144783705,-4.347546454,-3.80335114,-3.201860047,-2.322026056,-0.122739019,1.405981133,3.245748614,5.044664203,7.028473273,9.662933215,10.68738175,13.99907781,15.98609544,16.54587521,19.14996839,21.24928575,24.00349387,25.83867769,26.703271,29.04953317,30.00293494,28.91947175,32.39503374,30.84231811,31.81806524,32.87803716,31.85702637,32.79438532,29.48784588,30.49968935,31.36829337,29.82990169,29.75713605,29.54113096,29.20881544,29.18303234,31.54361845,30.10033777,29.87688423,33.07799943,31.6461779,33.45214087,32.52566811,32.92444674,33.27280508,34.24797925,34.68686492,35.27414666,34.35741419,35.48843287,34.62842322,35.83851009,33.39255326,34.49950772,32.19163372,32.96111604,33.5019882,35.02261819,32.55947262,S8,S30,L9,L5,13,25
Mo17,S3_Mo17-30Aug_F1_E4_D8_D4_C4_C3.csv,S3,E4,4.772623842,5.558378162,5.316188902,5.506468186,5.227495035,5.618939801,6.244667009,7.219841176,7.999063778,9.535736584,9.673246455,10.83520486,12.94999209,15.23781256,16.15970165,18.76665962,21.11406771,23.07759407,24.96663592,27.96606998,30.96894178,33.75867329,35.80642445,37.40153895,40.8667877,43.50067468,45.88074136,46.69090368,48.67333765,49.10477487,50.20714567,52.0176923,51.60573565,52.23598922,54.28202151,53.59046145,54.40692631,55.32365878,56.44952085,56.06220138,57.30723867,57.54215136,58.00624718,58.98600501,60.02305862,60.88249531,61.32940239,61.95965597,61.65598833,63.07692367,63.0425462,63.55247864,64.19419137,65.89587602,66.1078704,66.34851268,67.42567333,67.82101421,68.15332973,68.65180301,69.16173545,S8,S30,L9,L5,13,25
Mo17,S3_Mo17-30Aug_F1_E4_D8_D4_C4_C3.csv,S3,D8,-3.288663152,-5.263705968,-5.154786691,-5.290176618,-4.943479856,-5.386720007,-5.693195131,-4.730855219,-3.787021843,-3.417177586,-1.500748353,0.798359392,1.547673596,2.596014474,5.358816962,6.690428174,8.64306834,10.21984819,11.86710185,13.77104061,14.29300516,16.11042728,17.07471525,18.61883651,19.57223828,20.6430964,22.55276473,22.47025881,23.38871016,25.82263487,25.64043429,27.2435702,28.02565759,30.4080161,31.00618404,31.39178464,32.11084667,33.38625072,35.06730889,36.30432477,38.02892774,38.56636215,40.04860396,42.37595853,42.01614103,43.50468538,44.25010348,44.81274803,46.32077295,46.08356842,45.92715094,45.37424667,45.74666924,45.44300161,44.76863028,43.76480822,42.90365266,42.06484245,41.04612349,40.39008681,39.44012279,S8,S30,L9,L5,13,25
Mo17,S3_Mo17-30Aug_F1_E4_D8_D4_C4_C3.csv,S3,D4,6.593025349,5.932405011,5.983971212,5.749058516,6.389052374,5.805781338,6.553491261,7.94921645,8.978821607,9.543757993,11.55197507,13.61347721,15.22005087,17.57891811,19.45363602,22.59401769,23.27010789,25.96702023,28.05831619,30.92539699,33.5902237,36.45845042,37.29382289,39.75926028,42.20006048,42.36335346,43.98654289,43.23768705,45.01901284,46.57573917,46.88112567,46.40900845,46.53505916,46.56771776,45.62978585,47.60820911,46.27264449,47.76061589,49.43078786,50.2827761,48.11814155,49.64621999,50.73598572,51.59542241,50.9181863,51.95008328,50.49247865,50.74744487,53.05474591,52.46517234,52.49382023,51.4584855,52.7522242,52.32823543,50.84198291,51.23961562,51.64469678,51.47510127,51.16570406,52.8146766,53.34580847,S8,S30,L9,L5,13,25
Mo17,S3_Mo17-30Aug_F1_E4_D8_D4_C4_C3.csv,S3,C4,2.760052291,2.669868734,2.695766426,3.011867242,2.562439147,3.085492318,2.448191363,4.06427612,4.428448094,5.73244274,6.822781424,8.274656477,10.06686846,11.03172939,13.49430199,15.90072473,17.84534349,21.2785066,23.3921479,25.71549176,26.89864961,30.05908481,30.78846008,33.24473015,34.27891897,36.53579972,36.82285158,38.63855483,40.88798713,41.08050095,42.21954105,41.54230494,42.50372812,42.90136083,41.75544524,41.35838548,42.45731853,43.73444146,41.91415455,42.72431687,43.79574794,44.57325167,45.03047199,45.5787926,44.05243304,45.44185569,44.49876716,44.21973671,44.25182235,45.71802135,44.46610856,45.59712725,47.63112742,47.49533643,46.32707548,47.9342221,47.60190658,46.57974987,46.85648849,47.26271556,46.79460904,S8,S30,L9,L5,13,25
Mo17,S3_Mo17-30Aug_F1_E4_D8_D4_C4_C3.csv,S3,C3,-3.468801083,-3.911983938,-4.00955865,-3.420729924,-3.275657011,-3.117692546,-1.914194698,-1.493987451,-0.633748617,1.154796436,2.071987275,3.15252838,5.812656832,7.995053073,10.02905325,11.89460383,15.2550013,17.6917908,18.21604718,21.60853029,22.74986221,25.23821792,26.23688335,28.53788186,30.65496091,31.36141787,32.36180218,34.8066131,35.68610331,37.38091247,37.47258572,40.33336399,40.46227949,41.38760633,39.97010875,42.27168021,42.17083964,41.3635421,41.72908918,41.78638496,40.98538996,41.24608576,41.03695616,41.45693422,41.45521535,42.70426334,41.63054044,42.30204697,42.20636302,42.87786956,42.32152754,42.32381937,43.23138452,42.85667012,42.52664643,42.21495739,42.85323237,42.75984025,43.66912427,43.41301214,43.24169776,S8,S30,L9,L5,13,25
Mo17,S3_Mo17-31July_F5_E2_D5_D4_D1_C4_C3.csv,S3,F5,2.796836181,2.234649993,2.900999908,2.354913834,3.294220843,4.237939627,4.277301828,3.856922694,7.435846265,7.127022014,7.79050714,9.992383947,10.56706062,13.78307272,16.73094058,18.14270858,19.13163374,22.42957881,23.25349212,22.72178728,23.82186625,24.77240323,25.66965514,30.05335523,30.25790116,27.99242604,30.80736769,31.67253396,31.73097565,31.65477227,33.68304286,32.98689914,34.25428178,34.54878209,32.78006138,32.28502584,31.54934803,34.4874756,32.58067206,32.33430021,31.77566636,31.06462574,31.87478806,31.86390186,31.19640603,31.61466522,30.36676314,29.85052817,28.63299285,29.28387291,28.20556634,28.76992977,29.08620247,28.84498724,28.37458889,28.53960073,28.43761425,27.65781869,27.38910148,27.36732908,26.7141572,S7,S31,L8,L6,13,0
Mo17,S3_Mo17-31July_F5_E2_D5_D4_D1_C4_C3.csv,S3,E2,6.853721145,8.530768612,7.722325163,7.176869342,7.402041755,6.268158279,7.734357276,8.101050265,8.593793969,9.837112385,11.95018073,14.240866,16.33216195,18.21776605,20.29301919,24.55124152,25.59173288,28.89655344,28.81920414,31.17176884,34.3476739,36.00753263,35.08736242,37.45998065,36.78331749,39.04535486,40.23882595,39.08374304,40.23710708,40.30528906,41.29077646,41.2861928,38.96857852,40.68057641,38.00944717,38.68840216,38.28618579,37.31846007,36.57246902,35.90898389,36.26880139,33.53521975,33.27566987,33.12612788,32.57436953,31.55049395,31.10072208,31.41298408,31.66852325,30.76382289,30.67043077,30.12612087,30.30201891,30.2573282,29.87974902,29.29934277,29.43513377,28.85014386,28.07722379,27.39253923,26.44200225,S7,S31,L8,L6,13,0
Mo17,S3_Mo17-31July_F5_E2_D5_D4_D1_C4_C3.csv,S3,D5,2.189271735,1.863889003,1.44282232,2.202392469,1.985184169,1.951952616,1.706382905,4.169872241,5.43731218,6.180495736,9.1730543,10.33673158,13.74411159,16.25939631,19.38316221,21.11979729,22.75387292,25.25712552,27.79418264,30.64350176,34.1929753,37.91720097,40.319613,41.74054833,43.73501442,43.71782568,45.5747819,46.67142312,45.59540838,46.34197239,46.80893299,45.88933573,45.84922868,45.38570583,44.54746857,45.4281047,45.27970863,45.464774,45.641245,44.98864607,47.25354824,45.94090193,47.92448182,46.64678593,48.26080804,48.72604977,47.7101956,47.9273466,48.64927343,48.50775285,49.09045093,49.24858728,48.22299283,47.86718604,49.49037547,48.8681433,48.68708864,47.68097475,48.79537766,48.99820472,48.58739398,S7,S31,L8,L6,13,0
Mo17,S3_Mo17-31July_F5_E2_D5_D4_D1_C4_C3.csv,S3,D4,-1.557413879,-1.511749142,-2.687057468,-2.496262522,-2.952451518,-1.868644553,-1.581707289,-1.220400104,-0.294231017,2.465953054,2.990324029,4.711030879,6.897265938,9.894408164,13.04051942,12.85488109,15.12837762,18.2469869,19.46051151,21.79989819,25.78711149,27.24070541,29.83849605,33.20576902,34.10187501,35.60818105,35.215132,38.29019649,38.4340089,37.6736939,38.36811875,39.26307883,38.67522413,39.42980955,38.52167144,38.79841006,38.37785903,38.57438356,38.11315253,37.87652096,39.32610418,40.19127046,39.25734925,40.6101026,40.39123273,40.49150034,41.72908918,41.11086772,41.08279278,41.21858378,42.08947963,39.99130818,41.58413086,41.51995958,41.44432915,40.65593923,39.518618,41.58183902,40.70120289,41.23921026,39.7426445,S7,S31,L8,L6,13,0
Mo17,S3_Mo17-31July_F5_E2_D5_D4_D1_C4_C3.csv,S3,D1,-0.476981635,1.23999526,0.661938141,1.357394312,2.488699479,3.133105111,4.951959632,6.068196008,7.699406851,10.01530226,12.75575939,14.00996401,15.49048695,17.10622793,20.49641921,22.42270331,26.39903041,29.71473717,31.58544437,35.31138891,37.01823019,38.3131148,39.4263718,43.18039127,43.41874172,46.26863379,46.16836617,46.01309461,47.1698964,45.73349121,46.68574706,46.54250761,45.12558299,46.47547155,44.96859255,45.07745453,46.3024383,46.30301126,45.74781515,45.78505741,46.47375268,46.42218648,46.67256903,46.82440285,47.07994203,47.22318147,46.3282214,48.25908917,47.26328852,47.70733081,48.99533994,48.08261817,48.10897423,49.64049041,48.39602608,50.31658061,50.82765896,50.51425105,52.48637178,52.0136816,52.36547769,S7,S31,L8,L6,13,0
Mo17,S3_Mo17-31July_F5_E2_D5_D4_D1_C4_C3.csv,S3,C4,7.987031664,7.84780292,7.91025532,7.409490207,6.677250144,7.180307089,8.403571981,7.772745449,10.06171184,10.09265156,11.29528997,13.68566989,15.24697989,17.59324206,19.41009123,22.91487406,25.40666751,29.49185659,32.04151878,34.15458713,39.66586816,41.35322886,44.88952438,48.03448971,49.91207241,51.87903652,53.66265413,57.30723867,58.40158806,59.6907431,60.93406151,60.65331219,61.47264184,59.90846706,60.88822489,61.04292349,59.91992621,61.54139678,61.57577424,62.14873204,61.46691226,62.48104756,63.5868561,63.47799412,65.57501965,65.44323936,65.64950417,65.36302527,65.57501965,64.46348153,64.02803361,64.09105896,63.48945328,62.17165035,61.76485032,61.32367281,60.84238826,60.45277696,59.86263044,59.93711495,59.62198816,S7,S31,L8,L6,13,0
